Gene_Name,Bnb,Product,ECKnb,Names,Object_ID,Directly_Activates_IDs,Directly_Inhibites_IDs
EG11091,b0239,EG11091-MONOMER,ECK0240,frsA@yafA@b0239@ECK0240,EG11091,,
EG11883,b1429,TEHA-MONOMER,ECK1422,tehA@b1429@ECK1422,EG11883,,
G7261,b2420,G7261-MONOMER,ECK2415,yfeS@b2420@ECK2415,G7261,,
G0-17034,b4788,MONOMER0-4500,ECK4645,yhgO@b4788@ECK4645,G0-17034,,
EG10966,b3650,SPOT-MONOMER,ECK3640,spoT@b3650@ECK3640,EG10966,,
EG10332,b4152,FUM-MEMB1,ECK4148,frdC@b4152@ECK4148,EG10332,,
EG30050,b3174,leuU-tRNA,ECK3163,leuU@b3174@ECK3163,EG30050,,
G7751,b3421,G7751-MONOMER,ECK3407,rtcB@yhgL@b3421@ECK3407,G7751,,
G0-10557,b4578,,ECK1425,yncK@insP@b4531@b4530@b4578@ECK1425,G0-10557,,
EG12405,b1220,EG12405-MONOMER,ECK1214,ychO@ychP@b1220@ECK1214,EG12405,,
EG10484,b2727,EG10484-MONOMER,ECK2722,hypB@hydB@b2727@ECK2722,EG10484,,
EG11767,b3485,YHHJ-MONOMER,ECK3470,yhhJ@b3485@ECK3470,EG11767,,
G6929,b1724,G6929-MONOMER,ECK1722,ydiZ@b1724@ECK1722,G6929,,
G0-17017,b4771,MONOMER0-4483,ECK4627,ychT@b4771@ECK4627,G0-17017,,
EG10251,b3640,DUTP-PYROP-MONOMER,ECK3630,dut@dnaS@sof@b3640@ECK3630,EG10251,,
EG10301,b2731,PD02936,ECK2726,fhlA@fhl@b2731@ECK2726,EG10301,EG10301@EG10483@EG10484@EG10485@EG10486@EG10487@G7414@EG10481@EG10480@EG10479@EG10478@EG10477@EG10476@EG10475@EG10474@EG10285@EG11551@EG11552@G7309@G7308@G7307@G7306@G7305@G7304@G7303@G7302@G7301@G7300@EG11282@EG11150,
EG30034,b4008,gltV-tRNA,ECK4000,gltV@tgtE@b4008@ECK4000,EG30034,,
EG11334,b3647,EG11334-MONOMER,ECK3637,ligB@yicF@b3647@ECK3637,EG11334,,
G7907,b4286,G7907-MONOMER,ECK4276,yjhV@b4286@ECK4276,G7907,,
EG12213,b3467,EG12213-MONOMER,ECK3451,yhhM@b3467@ECK3451,EG12213,,
EG10934,b0722,SDH-MEMB2,ECK0711,sdhD@cybS@dhsD@b0722@ECK0711,EG10934,,
EG11617,b2078,PHOSPHO-BAES // BAES-MONOMER,ECK2074,baeS@b2078@ECK2074,EG11617,,
G6498,b0964,G6498-MONOMER,ECK0955,yccT@b0964@ECK0955,G6498,,
G0-16740,b4746,MONOMER0-4423,ECK4603,yddY@b4746@ECK4603,G0-16740,,
EG11539,b0171,UMPKI-MONOMER,ECK0170,pyrH@umk@smbA@b0171@ECK0170,EG11539,,
EG10931,b0723,SDH-FLAVO,ECK0712,sdhA@dhsA@b0723@ECK0712,EG10931,,
EG30016,b2348,argW-tRNA,ECK2342,argW@b2348@ECK2342,EG30016,,
G6954,b1759,G6954-MONOMER,ECK1757,nudG@ynjG@orf135@b1759@ECK1757,G6954,,
G7043,b4495,G7043-MONOMER,ECK1932,yedN@b1934@yedM@b1935@ECK1933@b1933@b4495@ECK1932,G7043,,
EG11984,b2033,EG11984-MONOMER,ECK2027,wbbJ@yefH@b2033@ECK2027,EG11984,,
EG10489,b1136,ISOCITDEH-SUBUNIT,ECK1122,icd@icdE@icdA@b1136@ECK1122,EG10489,,
EG11392,b1186,NHAB-MONOMER,ECK1174,nhaB@b1186@ECK1174,EG11392,,
G0-10583,b4586,MONOMER0-2812,ECK4397,ykfM@b4586@ECK4397,G0-10583,,
G0-16724,b4729,MONOMER0-4406,ECK4586,ykgV@b4729@ECK4586,G0-16724,,
EG11327,b0336,CODB-MONOMER,ECK0333,codB@b0336@ECK0333,EG11327,,
EG10357,b4122,FUMB-MONOMER,ECK4115,fumB@b4122@ECK4115,EG10357,,
G7069,b1984,RNA0-304,ECK1979,asnW@b1984@ECK1979,G7069,,
EG10426,b0962,EG10426-MONOMER,ECK0953,helD@srjB@b0962@ECK0953,EG10426,,
EG50008,b4236,,ECK4231,cybC@cytochrome b562@b4236@ECK4231,EG50008,,
EG11664,b3348,EG11664-MONOMER,ECK3335,slyX@b3348@ECK3335,EG11664,,
EG10982,b0729,SUCCCOASYN-ALPHA,ECK0717,sucD@b0729@ECK0717,EG10982,,
G7889,b4262,G7889-MONOMER,ECK4255,lptG@yjgQ@b4262@ECK4255,G7889,,
EG11931,b4048,EG11931-MONOMER,ECK4040,yjbM@b4048@ECK4040,EG11931,,
G0-10608,b4622,MONOMER0-2830,ECK4430,ytcA@b4622@ECK4430,G0-10608,,
EG10219,b4382,DEOA-MONOMER,ECK4374,deoA@TP@tpp@ttg@b4382@ECK4374,EG10219,,
EG10979,b0726,E1O-MONOMER,ECK0714,sucA@lys+met@b0726@ECK0714,EG10979,,
EG30106,b1231,tyrT-tRNA,ECK1226,tyrT@tyrTalpha@supFsupO@Su-3@Su-4@su(c)@suIII@supC@b1231@ECK1226,EG30106,,
G7671,b4569,G7671-MONOMER,ECK3207,yhcE@b3217@b4549@b4569@ECK3207,G7671,,
EG11209,b4030,EG11209-MONOMER,ECK4022,psiE@yjbA@b4030@ECK4022,EG11209,,
EG10932,b0724,SDH-FE-S,ECK0713,sdhB@dhsB@b0724@ECK0713,EG10932,,
G7618,b3104,G7618-MONOMER,ECK3095,yhaI@b3104@ECK3095,G7618,,
EG11537,b1067,EG11537-MONOMER,ECK1052,yceH@b1067@ECK1052,EG11537,,
G7847,b4182,G7847-MONOMER,ECK4178,yjfJ@b4182@ECK4178,G7847,,
G6358,b0651,G6358-MONOMER,ECK0644,rihA@ybeK@b0651@ECK0644,G6358,,
EG10358,b1611,FUMC-MONOMER,ECK1606,fumC@b1611@ECK1606,EG10358,,
EG30064,b4134,pheU-tRNA,ECK4128,pheU@pheR@pheW@b4134@ECK4128,EG30064,,
G6692,b4570,G6692-MONOMER,ECK1366,lomR@b1369@b1371@b4570@ECK1366,G6692,,
G7669,b3211,G7669-MONOMER,ECK3201,yhcC@b3211@ECK3201,G7669,,
EG11109,b0730,PD01103,ECK0718,mngR@ybgB@farR@b0730@ECK0718,EG11109,,EG13236@EG13235@EG11109
EG11160,b2924,EG11160-MONOMER,ECK2920,mscS@yggB@b2924@ECK2920,EG11160,,
G7746,b3407,G7746-MONOMER,ECK3394,yhgF@b3407@ECK3394,G7746,,
G7536,b2969,G7536-MONOMER,ECK2964,yghE@ecfB@b2969@ECK2964,G7536,,
EG11102,b0477,GSK-MONOMER,ECK0471,gsk@b0477@ECK0471,EG11102,,
EG10980,b0727,SUCB-DIHYDROLIPOATE // SUCB-S-SUCCINYLDIHYDROLIPOATE // SUCB-LIPOATE // E2O-MONOMER,ECK0715,sucB@b0727@ECK0715,EG10980,,
EG30047,b4369,leuP-tRNA,ECK4360,leuP@leuV-beta@leuVbeta@b4369@ECK4360,EG30047,,
EG12238,b3504,EG12238-MONOMER,ECK3489,yhiS@b3504@ECK3489,EG12238,,
G7453,b2809,G7453-MONOMER,ECK2805,ygdI@b2809@ECK2805,G7453,,
EG10933,b0721,SDH-MEMB1,ECK0710,sdhC@cybL@cybA@dhsC@b0721@ECK0710,EG10933,,
G7352,b2595,G7352-MONOMER,ECK2593,bamD@ecfD@yfiO@b2595@ECK2593,G7352,,
G7180,b2273,G7180-MONOMER,ECK2267,yfbN@b2273@ECK2267,G7180,,
G7315,b2504,G7315-MONOMER,ECK2500,yfgG@b2504@ECK2500,G7315,,
EG10660,b2234,NRDA-MONOMER,ECK2226,nrdA@dnaF@b2234@ECK2226,EG10660,,
EG10756,b3956,PEPCARBOX-MONOMER,ECK3947,ppc@asp@glu@b3956@ECK3947,EG10756,,
EG30031,b0664,glnX-tRNA,ECK0655,glnX@supE@glnV-beta@glnVbeta@b0664@ECK0655,EG30031,,
G7479,b2859,G7479-MONOMER,ECK2857,ygeO@b2859@ECK2857,G7479,,
G7153,b2226,G7153-MONOMER,ECK2219,yfaQ@b2226@ECK2219,G7153,,
EG10402,b0720,CITSYN-MONOMER,ECK0709,gltA@gluT@icdB@b0720@ECK0709,EG10402,,
G7243,b2380,MONOMER0-4287 // G7243-MONOMER,ECK2376,pyrS@ypdA@b2380@ECK2376,G7243,,
G6860,b1604,G6860-MONOMER,ECK1599,ydgH@b1604@ECK1599,G6860,,
G6990,b1806,G6990-MONOMER,ECK1804,yeaY@b1806@ECK1804,G6990,,
EG10137,b2143,CYTIDEAM-MONOMER,ECK2136,cdd@b2143@ECK2136,EG10137,,
EG11325,b1276,ACONITASE-MONOMER,ECK1271,acnA@acn@b1276@ECK1271,EG11325,,
EG30013,b2691,argQ-tRNA,ECK2686,argQ@argVdelta@b2691@ECK2686,EG30013,,
G6316,b0562,G6316-MONOMER,ECK0554,ybcY@b0562@ECK0554,G6316,,
G6898,b1670,G6898-MONOMER,ECK1666,ydhU@b1670@ECK1666,G6898,,
EG10356,b1612,FUMA-MONOMER,ECK1607,fumA@b1612@ECK1607,EG10356,,
G6874,b1630,G6874-MONOMER,ECK1626,rsxD@ydgO@b1630@ECK1626,G6874,,
G6424,b0821,G6424-MONOMER,ECK0811,ybiU@b0821@ECK0811,G6424,,
G6741,b1428,G6741-MONOMER,ECK1421,ydcK@b1428@ECK1421,G6741,,
EG12381,b2676,NRDF-MONOMER,ECK2670,nrdF@ygaD@b2676@ECK2670,EG12381,,
EG10981,b0728,SUCCCOASYN-BETA,ECK0716,sucC@b0728@ECK0716,EG10981,,
G6392,b0749,RNA0-303,ECK0738,lysQ@b0749@ECK0738,G6392,,
EG10533,b4043,PD00205,ECK4035,lexA@exrA@spr@tsl@umuA@b4043@ECK4035,EG10533,,G6992@EG10833@EG10824@EG10826@EG10786@EG10265@EG10347@EG10339@EG10342@EG10214@EG10619@EG10623@EG10344@EG10620@EG10604@EG10622@EG10621@EG10341@EG11086@G6464@EG11193@EG11808@G6558@EG11892@G0-9582@G6937@EG11775@G6110@G6109@G6118@G6117@G6116@G6115@G7940@EG11992@EG10831@G0-9962@EG11580@EG11357@EG11063@EG11140@RUVB@RUVA@EG10747@G0-9981@G7777@G6933@EG11057@EG11056@EG11064@EG11062@EG11061@EG10984@EG10976@EG12080@EG10823@EG10920@EG10239@EG10896@EG10736@EG10533@EG11491
EG12051,b2190,EG12051-MONOMER,ECK2184,yejO@b2190@ECK2184,EG12051,,
G6611,b1171,G6611-MONOMER,ECK1158,ymgD@b1171@ECK1158,G6611,,
G6397,b0767,6PGLUCONOLACT-MONOMER,ECK0756,pgl@ybhE@b0767@ECK0756,G6397,,
EG10669,b0957,EG10669-MONOMER,ECK0948,ompA@con@tolG@tut@b0957@ECK0948,EG10669,,
EG12857,b2586,EG12857-MONOMER,ECK2584,yfiM@b2586@ECK2584,EG12857,,
G6450,b0865,G6450-MONOMER,ECK0856,ybjP@b0865@ECK0856,G6450,,
EG11045,b3831,URPHOS-MONOMER,ECK3825,udp@b3831@ECK3825,EG11045,,
EG11699,b0755,GPMA-MONOMER,ECK0744,gpmA@gpm@b0755@ECK0744,EG11699,,
EG30103,b3273,thrV-tRNA,ECK3260,thrV@b3273@ECK3260,EG30103,,
G6933,b1728,G6933-MONOMER,ECK1726,ydjM@b1728@ECK1726,G6933,,
G7403,b2681,YGAY-MONOMER,ECK2674,ygaY@ygaX@b2680@ECK2675@b2681@ECK2674,G7403,,
G6184,b0319,G6184-MONOMER,ECK0317,yahE@b0319@ECK0317,G6184,,
EG11015,b3919,TPI-MONOMER,ECK3911,tpiA@tpi@b3919@ECK3911,EG11015,,
G6418,b0815,G6418-MONOMER,ECK0804,opgE@ybiP@b0815@ECK0804,G6418,,
EG11876,b3922,EG11876-MONOMER,ECK3914,yiiS@b3922@ECK3914,EG11876,,
G6176,b0306,G6176-MONOMER,ECK0305,ykgE@b0306@ECK0305,G6176,,
EG10039,b1982,AMP-NUCLEOSID-MONOMER,ECK1977,amn@b1982@ECK1977,EG10039,,
EG10703,b2926,PGK,ECK2922,pgk@b2926@ECK2922,EG10703,,
EG30060,b2816,RNA0-306,ECK2812,metV@metZbeta@metX@metZ-&beta;@metZb@b2816@ECK2812,EG30060,,
EG12080,b2698,EG12080-MONOMER,ECK2693,recX@oraA@b2698@ECK2693,EG12080,,
G6214,b4579,G6214-MONOMER,ECK0356,yaiX@yaiF@b0362@b0359@ECK0359@b4579@ECK0356,G6214,,
G0-17048,b4802,MONOMER0-4516,ECK4659,ythB@b4802@ECK4659,G0-17048,,
EG10338,b0080,PD00521,ECK0081,cra@fruR@fruC@shl@b0080@ECK0081,EG10338,EG10164@EG10174@EG10173@G6543@G6544@G6545@G6546@EG10109@EG10110@EG10111@EG10112@EG10754@EG10084@EG10759@EG10489@EG10788@EG10789@EG10165@EG11325@EG10688@EG10023@EG10022@EG10026,G6966@EG12440@EG11015@EG10756@EG12298@EG12297@EG12296@G7546@G7129@EG11221@EG11435@EG11434@EG11599@EG10182@EG10181@EG10180@EG10179@EG10178@G6200@G6199@G6198@G6196@EG11088@EG10024@EG10025@EG10543@G0-10617@EG11754@G0-9941@EG10567@EG10568@EG10569@EG10367@EG12957@EG10256@EG10257@EG10615@EG10616@EG11965@EG10282@EG10703@EG10368@EG11551@EG11236@EG10258@EG10336@EG10337@G7990@EG10804@EG10788@EG10789@EG10165@EG12316@EG10031@EG10699@EG10653@EG10655@EG10654@EG10188
G6265,b0489,G6265-MONOMER,ECK0483,qmcA@ybbK@b0489@ECK0483,G6265,,
EG11287,b2732,EG11287-MONOMER,ECK2727,ygbA@b2732@ECK2727,EG11287,,
G0-10432,b4504,MONOMER0-2654,ECK0248,ykfH@b4504@ECK0248,G0-10432,,
EG11971,b2393,NUPC-MONOMER,ECK2388,nupC@cru@b2393@ECK2388,EG11971,,
EG12164,b4395,PGAM2-MONOMER,ECK4387,ytjC@gpmB@b4395@ECK4387,EG12164,,
EG30044,b3277,ileU-tRNA,ECK3264,ileU@tilD@b3277@ECK3264,EG30044,,
EG11491,b4044,DINF-MONOMER,ECK4036,dinF@b4044@ECK4036,EG11491,,
EG11780,b4696,EG11780-MONOMER,ECK1503,yneO@orfT@ydeK@ydeU@b1509@b1510@ECK1502@b4696@ECK1503,EG11780,,
G0-17031,b4785,MONOMER0-4497,ECK4642,yqgH@b4785@ECK4642,G0-17031,,
EG11088,b0113,EG11088-MONOMER,ECK0112,pdhR@aceC@genA@yacB@b0113@ECK0112,EG11088,EG11132@EG10759@EG10290@EG10289@EG10288@EG10287@EG10286,EG10265@EG10347@EG10339@EG10342@EG10214@EG10619@EG10623@EG10344@EG10620@EG10604@EG10622@EG10621@EG10341@EG11086@EG11085@EG11084@G7542@EG20080@G7543@G0-8601@G7544@G7545@EG10432@EG12429@EG10439@EG10182@EG10181@EG10180@EG10179@EG10178@EG10649@EG11784@EG11088@EG10024@EG10025@EG10543
G0-8892,b4599,MONOMER0-766,ECK4409,mgtS@yneM@b4599@ECK4409,G0-8892,,
G7643,b3148,G7643-MONOMER,ECK3136,yraN@b3148@ECK3136,G7643,,
EG12372,b2798,EG12372-MONOMER,ECK2793,ygdG@xni@exo@b2798@ECK2793,EG12372,,
EG10994,b1238,TDK-MONOMER,ECK1233,tdk@b1238@ECK1233,EG10994,,
EG10803,b1854,PKII-MONOMER,ECK1855,pykA@b1854@ECK1855,EG10803,,
EG30028,b0670,glnU-tRNA,ECK0659,glnU@glnUalpha@supB@trnA@b0670@ECK0659,EG30028,,
RUVB,b1860,EG10924-MONOMER,ECK1861,ruvB@b1860@ECK1861,RUVB,,
G8221,b4488,G8221-MONOMER,ECK3760,ilvG@ilvO@b3767@b3768@b4488@ECK3760,G8221,,
G0-17014,b4768,MONOMER0-4481,ECK4625,ybgV@b4768@ECK4625,G0-17014,,
EG10367,b1779,GAPDH-A-MONOMER,ECK1777,gapA@gad@gap1@b1779@ECK1777,EG10367,,
EG10250,b2365,DSDX-MONOMER,ECK2361,dsdX@yfdD@yfdA@dsdC@b2365@ECK2361,EG10250,,
G7035,b1904,G7035-MONOMER,ECK1903,yecR@b1904@ECK1903,G7035,,
EG12138,b0193,EG12138-MONOMER,ECK0193,yaeF@yaeK@b0193@ECK0193,EG12138,,
EG10413,b3779,PPPGPPHYDRO-MONOMER,ECK3771,gpp@gppA@b3779@ECK3771,EG10413,,
G7129,b2097,FRUCBISALD-CLASSI-MONOMER,ECK2090,fbaB@dhnA@b2097@ECK2090,G7129,,
EG30010,b0203,alaV-tRNA,ECK0203,alaV@b0203@ECK0203,EG30010,,
EG10976,b4059,EG10976-MONOMER,ECK4051,ssb@exrB@lexC@b4059@ECK4051,EG10976,,
G7155,b4500,G7155-MONOMER,ECK2220,yfaS@yfaR@b2228@b2227@b4500@ECK2220,G7155,,
G0-16737,b4742,MONOMER0-4419,ECK4599,ymjE@b4742@ECK4599,G0-16737,,
EG10804,b1676,PKI-MONOMER,ECK1672,pykF@b1676@ECK1672,EG10804,,
EG12802,b3196,YRBG-MONOMER,ECK3185,yrbG@b3196@ECK3185,EG12802,,
G6841,b1583,G6841-MONOMER,ECK1578,ynfB@b1583@ECK1578,G6841,,
EG11875,b3921,EG11875-MONOMER,ECK3913,yiiR@b3921@ECK3913,EG11875,,
EG11700,b0751,PNUC-MONOMER,ECK0740,pnuC@b0751@ECK0740,EG11700,,
EG10702,b4025,PGLUCISOM,ECK4017,pgi@b4025@ECK4017,EG10702,,
G6389,b0746,RNA0-300,ECK0735,valZ@valTb@valTbeta@b0746@ECK0735,G6389,,
EG11056,b1184,EG11056-MONOMER,ECK1172,umuC@uvm@b1184@ECK1172,EG11056,,
G0-10569,b4576,,ECK0022,insB7@b4563@b4564@b4576@ECK0022,G0-10569,,
G0-16721,b4726,MONOMER0-4403,ECK4583,yabR@b4726@ECK4583,G0-16721,,
EG10258,b2779,ENOLASE-MONOMER,ECK2773,eno@b2779@ECK2773,EG10258,,
EG10169,b2313,EG10169-MONOMER,ECK2307,cvpA@dedE@b2313@ECK2307,EG10169,,
G6354,b0647,G6354-MONOMER,ECK0640,ybeT@b0647@ECK0640,G6354,,
EG11525,b3484,EG11525-MONOMER,ECK3469,yhhI@b3484@ECK3469,EG11525,,
EG10835,b2784,RELA-MONOMER,ECK2778,relA@RC@b2784@ECK2778,EG10835,,
G6903,b1675,G6903-MONOMER,ECK1671,fumD@ydhZ@b1675@ECK1671,G6903,,
EG30097,b1032,serX-tRNA,ECK1018,serX@b1032@ECK1018,EG30097,,
EG10747,b0060,EG10747-MONOMER,ECK0061,polB@dinA@b0060@ECK0061,EG10747,,
G7934,b4584,G7934-MONOMER,ECK4329,rpnD@yjiP@b4338@ECK4330@yjiQ@b4339@b4584@ECK4329,G7934,,
G0-10603,b4612,MONOMER0-2826,ECK4421,yrhD@b4612@ECK4421,G0-10603,,
EG10337,b2168,1-PFK-MONOMER,ECK2161,fruK@fpk@b2168@ECK2161,EG10337,,
EG12241,b3514,YHIV-MONOMER,ECK3498,mdtF@yhiV@b3514@ECK3498,EG12241,,
EG12422,b0802,EG12422-MONOMER,ECK0791,ybiJ@b0802@ECK0791,EG12422,,
EG11152,b2605,EG11152-MONOMER,ECK2602,yfiB@b2605@ECK2602,EG11152,,
EG10223,b0840,PD01196,ECK0830,deoR@nucR@b0840@ECK0830,EG10223,,EG11035@EG10664@EG10221@EG10219@EG10220@EG10222
EG30057,b0745,lysW-tRNA,ECK0734,lysW@lysT-beta@lysTbeta@su@b0745@ECK0734,EG30057,,
G6558,b1061,G6558-MONOMER,ECK1046,dinI@b1061@ECK1046,G6558,,
G7052,b4496,G7052-MONOMER,ECK1962,yedS@b1964@yedT@b1965@b1966@b4496@ECK1962,G7052,,
G7954,b4402,G7954-MONOMER,ECK4394,yjjY@b4402@ECK4394,G7954,,
EG12070,b2211,YOJI-MONOMER,ECK2203,yojI@yojJ@b2211@ECK2203,EG12070,,
EG11793,b2807,EG11793-MONOMER,ECK2802,ygdD@b2807@ECK2802,EG11793,,
G7802,b3808,G7802-MONOMER,ECK3802,yzcX@b3808@ECK3802,G7802,,
EG11332,b2498,URACIL-PRIBOSYLTRANS-MONOMER,ECK2494,upp@uraP@b2498@ECK2494,EG11332,,
EG30041,b4165,glyY-tRNA,ECK4161,glyY@glyVgamma@b4165@ECK4161,EG30041,,
G0-9962,b4618,MONOMER0-1922,ECK4427,tisB@ysdB@b4618@ECK4427,G0-9962,,
G0-10433,b4505,,ECK4473,insX@ykgN@ECK0266@b4505@ECK4473,G0-10433,,
G7645,b3151,G7645-MONOMER,ECK3139,yraQ@b3151@ECK3139,G7645,,
EG11743,b1495,EG11743-MONOMER,ECK1489,yddB@b1495@ECK1489,EG11743,,
EG11136,b1862,EG11136-MONOMER,ECK1863,yebB@b1862@ECK1863,EG11136,,
G7522,b2940,G7522-MONOMER,ECK2935,yqgC@b2940@ECK2935,G7522,,
EG10220,b4383,PPENTOMUT-MONOMER,ECK4375,deoB@tlr@drm@thyR@b4383@ECK4375,EG10220,,
EG30023,b3760,aspT-tRNA,ECK3754,aspT@tasC@b3760@ECK3754,EG30023,,
EG11808,b1848,EG11808-MONOMER,ECK1849,yebG@b1848@ECK1849,EG11808,,
G7442,b2776,G7442-MONOMER,ECK2770,ygcE@b2776@ECK2770,G7442,,
EG11613,b4114,EG11613-MONOMER,ECK4107,eptA@yjdB@b4114@ECK4107,EG11613,,
G7577,b3027,G7577-MONOMER,ECK3018,ygiZ@b3027@ECK3018,G7577,,
G7268,b2433,G7268-MONOMER,ECK2428,yfeZ@b2433@ECK2428,G7268,,
G85,b2407,XANTHOSINEPHOSPHORY-MONOMER,ECK2401,xapA@pndA@b2407@ECK2401,G85,,
EG30113,b2402,valX-tRNA,ECK2396,valX@valU-beta@valUbeta@b2402@ECK2396,EG30113,,
EG11064,b3813,EG11064-MONOMER,ECK3808,uvrD@uvr502@srjC@uvrE@dar-2@dda@mutU@pdeB@rad@recL@b3813@ECK3808,EG11064,,
G7132,b2100,G7132-MONOMER,ECK2093,yegV@b2100@ECK2093,G7132,,
EG11471,b3827,EG11471-MONOMER,ECK3821,bioP@yigM@b3827@ECK3821,EG11471,,
G7012,b1839,G7012-MONOMER,ECK1840,yebY@b1839@ECK1840,G7012,,
G6963,b1776,G6963-MONOMER,ECK1774,ydjL@b1776@ECK1774,G6963,,
EG10661,b2235,NRDB-MONOMER,ECK2227,nrdB@ftsB@b2235@ECK2227,EG10661,,
EG30094,b1975,serU-tRNA,ECK1971,serU@supH@Su-1@ftsM@su1@supD@b1975@ECK1971,EG30094,,
G7940,b4347,G7940-MONOMER,ECK4337,symE@yjiW@dinL@sosC@b4347@ECK4337,G7940,,
G6883,b1643,G6883-MONOMER,ECK1639,ydhI@b1643@ECK1639,G6883,,
EG12198,b1733,EG12198-MONOMER,ECK1731,chbG@celG@ydjC@b1733@ECK1731,EG12198,,
G7840,b4159,G7840-MONOMER,ECK4155,mscM@yjeP@b4159@ECK4155,G7840,,
G6705,b1383,G6705-MONOMER,ECK1380,ydbL@b1383@ECK1380,G6705,,
G6729,b1410,G6729-MONOMER,ECK1403,ynbC@b1410@ECK1403,G6729,,
EG10160,b4213,CPDB-MONOMER,ECK4209,cpdB@b4213@ECK4209,EG10160,,
EG12258,b3531,EG12258-MONOMER,ECK3516,bcsZ@bcsC@yhjM@b3531@ECK3516,EG12258,,
EG30054,b1909,leuZ-tRNA,ECK1908,leuZ@b1909@ECK1908,EG30054,,
EG11057,b1183,EG11057-MONOMER,ECK1171,umuD@b1183@ECK1171,EG11057,,
G6604,b1164,G6604-MONOMER,ECK1151,ycgZ@b1164@ECK1151,G6604,,
EG11862,b3898,EG11862-MONOMER,ECK3891,frvX@yiiI@b3898@ECK3891,EG11862,,
EG11113,b0970,EG11113-MONOMER,ECK0961,yccA@b0970@ECK0961,EG11113,,
G6331,b0602,G6331-MONOMER,ECK0596,ybdN@b0602@ECK0596,G6331,,
G6441,b0843,G6441-MONOMER,ECK0833,ybjH@b0843@ECK0833,G6441,,
EG20098,b0125,HYPOXANPRIBOSYLTRAN-MONOMER,ECK0124,hpt@b0125@ECK0124,EG20098,,
G7410,b2701,G7410-MONOMER,ECK2696,mltB@slt@b2701@ECK2696,G7410,,
EG30038,b4163,glyV-tRNA,ECK4159,glyV@glyValpha@ins@mutA@suA58@suA78@b4163@ECK4159,EG30038,,
EG10823,b2699,EG10823-MONOMER,ECK2694,recA@zab@umuB@tif@lexB@recH@rnmB@srf@b2699@ECK2694,EG10823,,
G6118,b0234,G6118-MONOMER,ECK0235,yafP@b0234@ECK0235,G6118,,
EG11920,b4021,EG11920-MONOMER,ECK4013,pepE@b4021@ECK4013,EG11920,,
G7337,b2543,G7337-MONOMER,ECK2540,yphA@b2543@ECK2540,G7337,,
EG12374,b3362,EG12374-MONOMER,ECK3350,yhfG@ficA@b3362@ECK3350,EG12374,,
G0-10585,b4589,MONOMER0-2814,ECK4399,ylcI@b4589@ECK4399,G0-10585,,
EG11082,b0030,EG11082-MONOMER,ECK0031,rihC@yaaF@b0030@ECK0031,EG11082,,
EG10698,b3847,EG10698-MONOMER,ECK3839,pepQ@b3847@ECK3839,EG10698,,
EG30020,b1977,asnT-tRNA,ECK1973,asnT@b1977@ECK1973,EG30020,,
G6115,b0231,G6115-MONOMER,ECK0232,dinB@dinP@b0231@ECK0232,G6115,,
G0-17045,b4799,MONOMER0-4513,ECK4656,ysgD@b4799@ECK4656,G0-17045,,
G7248,b2385,G7248-MONOMER,ECK2381,ypdF@b2385@ECK2381,G7248,,
EG11010,b0737,EG11010-MONOMER,ECK0726,tolQ@fii@tolP@b0737@ECK0726,EG11010,,
EG11696,b3676,EG11696-MONOMER,ECK3667,yidH@b3676@ECK3667,EG11696,,
EG12861,b1915,EG12861-MONOMER,ECK1914,yecF@b1915@ECK1914,EG12861,,
EG10422,b0104,GMP-REDUCT-MONOMER,ECK0104,guaC@b0104@ECK0104,EG10422,,
EG11652,b3235,EG11652-MONOMER,ECK3224,degS@hhoB@htrH@b3235@ECK3224,EG11652,,
EG11268,b3288,EG11268-MONOMER,ECK3274,fmt@ftm@yhdD@b3288@ECK3274,EG11268,,
EG11892,b2009,EG11892-MONOMER,ECK2003,sbmC@dgi@gyrI@yeeB@b2009@ECK2003,EG11892,,
G0-17028,b4782,MONOMER0-4494,ECK4639,pssL@b4782@ECK4639,G0-17028,,
EG10695,b0237,EG10695-MONOMER,ECK0238,pepD@pepH@b0237@ECK0238,EG10695,,
G7190,b2298,G7190-MONOMER,ECK2292,yfcC@b2298@ECK2292,G7190,,
G7468,b2848,G7468-MONOMER,ECK2846,yqeJ@b2848@ECK2846,G7468,,
EG12303,b1100,EG12303-MONOMER,ECK1086,ycfH@b1100@ECK1086,EG12303,,
EG10048,b0049,EG10048-MONOMER,ECK0050,apaH@cfcB@b0049@ECK0050,EG10048,,
G6662,b1326,G6662-MONOMER,ECK1322,mpaA@ycjI@b1326@ECK1322,G6662,,
G7991,b1910,cysT-tRNA,ECK1909,cysT@b1910@ECK1909,G7991,,
EG11357,b0799,EG11357-MONOMER,ECK0788,dinG@rarB@b0799@ECK0788,EG11357,,
G0-16751,b4757,MONOMER0-4435,ECK4614,ysdD@b4757@ECK4614,G0-16751,,
EG11441,b3498,EG11441-MONOMER,ECK3483,prlC@opdA@b3498@ECK3483,EG11441,,
G6999,b1821,G6999-MONOMER,ECK1819,mntP@yebN@b1821@ECK1819,G6999,,
G6979,b1793,G6979-MONOMER,ECK1791,yoaF@b1793@ECK1791,G6979,,
EG12049,b2188,EG12049-MONOMER,ECK2182,lapC@yejN@pbgA@yejM@b2188@ECK2182,EG12049,,
EG12030,b2162,EG12030-MONOMER,ECK2155,rihB@yeiK@b2162@ECK2155,EG12030,,
